Player_id, won_contest, accurate_pass, touch_factor, aerial_won, saves, total_tackle_opp, yellow_card_opp, red_card_opp, goals, assists
90810,7.0,967.0,2.68793511473,58.0,0.0,61.0,5.0,0.0,1.0,0.0
332418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74341,10.0,1480.0,2.61178157031,63.0,0.0,47.0,3.0,0.0,1.0,0.0
33891,6.0,157.0,0.580141112575,40.0,0.0,6.0,0.0,0.0,5.0,2.0
34239,18.0,269.0,0.999980475273,9.0,0.0,18.0,1.0,1.0,3.0,3.0
26222,13.0,328.0,1.3173980751,26.0,0.0,30.0,1.0,0.0,3.0,1.0
13447,12.0,1134.0,2.28803748582,17.0,0.0,15.0,1.0,2.0,0.0,1.0
79050,0.0,201.0,0.607984778524,5.0,0.0,7.0,3.0,0.0,0.0,0.0
76050,22.0,250.0,1.52457368452,31.0,0.0,55.0,9.0,0.0,1.0,2.0
64343,20.0,313.0,1.14848598619,19.0,0.0,25.0,2.0,0.0,0.0,1.0
8505,9.0,1191.0,2.84509781121,27.0,0.0,45.0,5.0,0.0,0.0,1.0
8507,17.0,666.0,2.98193009236,27.0,0.0,36.0,5.0,0.0,3.0,4.0
34693,62.0,649.0,2.51172167413,13.0,0.0,32.0,9.0,1.0,6.0,5.0
106981,16.0,331.0,1.59882242988,90.0,0.0,15.0,2.0,1.0,13.0,5.0
284123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23122,0.0,35.0,0.0855151485135,0.0,1.0,0.0,0.0,0.0,0.0,0.0
113275,3.0,152.0,0.346292645143,2.0,0.0,6.0,1.0,0.0,0.0,1.0
86173,1.0,78.0,0.216601076012,6.0,0.0,4.0,1.0,0.0,0.0,0.0
118244,9.0,328.0,0.769600058926,11.0,0.0,12.0,1.0,0.0,0.0,1.0
294849,8.0,76.0,0.388815303492,1.0,0.0,12.0,3.0,0.0,0.0,0.0
294848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67807,25.0,1768.0,3.744260851,5.0,0.0,83.0,11.0,2.0,1.0,4.0
143990,11.0,330.0,0.601062945306,1.0,0.0,10.0,1.0,0.0,1.0,1.0
30060,13.0,341.0,1.07736595378,21.0,0.0,17.0,1.0,0.0,6.0,3.0
244779,2.0,26.0,0.0511316274301,5.0,0.0,1.0,1.0,0.0,0.0,0.0
39308,3.0,161.0,0.437101062667,17.0,0.0,8.0,0.0,0.0,2.0,2.0
80067,24.0,723.0,4.14900522671,53.0,0.0,101.0,9.0,0.0,0.0,2.0
318871,1.0,46.0,0.204695373991,0.0,0.0,4.0,0.0,0.0,0.0,0.0
6042,9.0,1239.0,2.46847840966,30.0,0.0,44.0,2.0,0.0,1.0,0.0
141931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75691,11.0,1718.0,3.12015354097,117.0,0.0,68.0,9.0,0.0,1.0,1.0
188,12.0,1092.0,2.62571251096,32.0,0.0,70.0,10.0,0.0,2.0,1.0
106872,4.0,144.0,0.435391803547,7.0,0.0,5.0,0.0,0.0,1.0,0.0
2115,7.0,1124.0,1.95519928946,10.0,0.0,26.0,2.0,0.0,0.0,0.0
318896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
295603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3874,0.0,42.0,0.253718717303,0.0,10.0,0.0,0.0,0.0,0.0,0.0
335753,0.0,4.0,0.0152808052314,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76810,9.0,759.0,1.55884580968,49.0,0.0,25.0,6.0,0.0,0.0,0.0
8572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13805,1.0,200.0,0.589773233577,24.0,0.0,17.0,0.0,0.0,0.0,0.0
69844,39.0,213.0,0.92982456828,17.0,0.0,18.0,3.0,0.0,1.0,4.0
11235,3.0,514.0,1.70998463579,14.0,0.0,37.0,4.0,1.0,0.0,1.0
3281,17.0,767.0,1.83547290301,83.0,0.0,10.0,7.0,0.0,17.0,5.0
296332,4.0,43.0,0.210438709061,7.0,0.0,4.0,0.0,0.0,0.0,0.0
109227,15.0,329.0,1.59659271053,17.0,0.0,31.0,2.0,0.0,1.0,0.0
302386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255169,0.0,3.0,0.00785340314136,0.0,0.0,1.0,0.0,0.0,0.0,0.0
131487,23.0,267.0,1.37360170034,4.0,0.0,10.0,2.0,0.0,9.0,3.0
10498,15.0,617.0,1.96725124108,9.0,0.0,26.0,3.0,0.0,5.0,2.0
43712,1.0,250.0,0.690059254576,4.0,0.0,11.0,0.0,0.0,0.0,0.0
86458,17.0,1423.0,3.47594876601,61.0,0.0,31.0,4.0,0.0,1.0,1.0
19736,0.0,14.0,0.0535547450423,0.0,0.0,1.0,0.0,0.0,0.0,1.0
71522,68.0,515.0,2.65110718222,3.0,0.0,77.0,4.0,0.0,3.0,4.0
80882,18.0,373.0,1.66891018354,27.0,0.0,20.0,5.0,0.0,2.0,0.0
69933,4.0,1266.0,2.55015772219,42.0,0.0,41.0,1.0,0.0,1.0,0.0
110189,0.0,440.0,2.60788692202,11.0,135.0,0.0,0.0,0.0,0.0,0.0
34822,36.0,602.0,2.44293313287,47.0,0.0,62.0,4.0,0.0,0.0,2.0
149599,22.0,838.0,2.81489221769,22.0,0.0,82.0,5.0,0.0,1.0,0.0
312739,0.0,33.0,0.0850906389594,1.0,0.0,5.0,0.0,0.0,0.0,0.0
69525,12.0,108.0,0.356834882707,3.0,0.0,3.0,0.0,0.0,0.0,3.0
134887,7.0,24.0,0.0905712117548,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24148,15.0,1009.0,4.01365018799,54.0,0.0,106.0,4.0,0.0,0.0,1.0
89998,88.0,1380.0,3.57383005997,4.0,0.0,44.0,9.0,0.0,8.0,2.0
14805,11.0,478.0,1.99321505288,65.0,0.0,37.0,2.0,0.0,2.0,0.0
279379,12.0,196.0,0.439914972421,8.0,0.0,5.0,2.0,0.0,7.0,4.0
78559,0.0,302.0,0.858918504981,36.0,0.0,11.0,3.0,0.0,1.0,0.0
107940,0.0,60.0,0.19015453011,3.0,0.0,1.0,0.0,0.0,0.0,0.0
278129,6.0,89.0,0.317763625274,1.0,0.0,9.0,1.0,0.0,0.0,0.0
109915,68.0,791.0,2.01182764685,42.0,0.0,23.0,4.0,0.0,13.0,5.0
280663,0.0,90.0,0.147966831678,1.0,0.0,3.0,0.0,0.0,0.0,0.0
107176,0.0,174.0,0.421118497194,1.0,20.0,0.0,0.0,0.0,0.0,0.0
70,0.0,295.0,0.493931333198,14.0,0.0,3.0,1.0,0.0,1.0,0.0
86425,72.0,939.0,2.5344030282,14.0,0.0,39.0,2.0,1.0,7.0,1.0
32323,16.0,446.0,1.80256463379,21.0,0.0,45.0,2.0,0.0,2.0,1.0
25363,15.0,888.0,1.67400448826,4.0,0.0,22.0,3.0,0.0,6.0,3.0
77464,11.0,464.0,0.764139199542,2.0,0.0,10.0,0.0,0.0,3.0,1.0
312920,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29474,29.0,841.0,2.45191481614,4.0,0.0,19.0,4.0,0.0,3.0,5.0
29574,3.0,128.0,0.58219461839,18.0,0.0,17.0,4.0,0.0,0.0,0.0
29575,3.0,186.0,0.625587182539,19.0,0.0,3.0,0.0,0.0,0.0,0.0
27213,2.0,210.0,0.318757115634,4.0,0.0,7.0,1.0,0.0,1.0,0.0
83601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12480,9.0,168.0,0.441528975943,1.0,0.0,3.0,0.0,0.0,0.0,0.0
29595,20.0,371.0,0.87428375797,12.0,0.0,14.0,3.0,0.0,0.0,2.0
68049,9.0,572.0,2.23989758919,36.0,0.0,21.0,2.0,2.0,0.0,2.0
30051,4.0,1465.0,2.7898092766,116.0,0.0,48.0,4.0,1.0,2.0,0.0
8157,4.0,442.0,1.74106900898,65.0,0.0,27.0,3.0,0.0,1.0,0.0
135724,0.0,33.0,0.0717649574124,2.0,0.0,2.0,0.0,0.0,0.0,0.0
135727,19.0,1009.0,2.51165834055,84.0,0.0,29.0,1.0,0.0,4.0,0.0
92331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4574,27.0,583.0,2.17234040676,20.0,0.0,49.0,1.0,0.0,0.0,0.0
33833,9.0,447.0,1.55737688276,33.0,0.0,38.0,4.0,0.0,0.0,1.0
42686,60.0,892.0,2.14855240302,9.0,0.0,27.0,4.0,0.0,0.0,2.0
92550,8.0,612.0,1.4224107712,29.0,0.0,22.0,1.0,0.0,0.0,1.0
13361,9.0,599.0,2.01725118615,156.0,0.0,18.0,2.0,0.0,15.0,1.0
8786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
243814,14.0,749.0,1.79620280169,37.0,0.0,60.0,4.0,0.0,0.0,0.0
81726,5.0,707.0,1.42915285895,46.0,0.0,34.0,2.0,0.0,0.0,0.0
315290,7.0,13.0,0.128711908628,0.0,0.0,0.0,0.0,0.0,0.0,1.0
31376,14.0,227.0,0.894469409325,16.0,0.0,10.0,1.0,0.0,1.0,1.0
34098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7616,1.0,12.0,0.0362208090335,1.0,0.0,1.0,0.0,0.0,0.0,0.0
28421,29.0,650.0,1.53306712473,10.0,0.0,23.0,1.0,0.0,4.0,1.0
34302,20.0,532.0,2.03901041782,19.0,0.0,29.0,2.0,0.0,5.0,5.0
326414,0.0,1.0,0.013201320132,1.0,0.0,0.0,0.0,0.0,0.0,0.0
335593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93309,0.0,17.0,0.0691318327974,2.0,0.0,0.0,0.0,0.0,0.0,0.0
122980,30.0,410.0,1.341888692,16.0,0.0,40.0,1.0,0.0,0.0,1.0
34131,26.0,1077.0,3.70598221734,64.0,0.0,76.0,5.0,0.0,1.0,0.0
82102,2.0,160.0,0.618785898428,43.0,0.0,14.0,1.0,0.0,6.0,1.0
12431,13.0,935.0,4.12189490769,69.0,0.0,97.0,10.0,0.0,2.0,4.0
109670,2.0,57.0,0.277630385795,4.0,0.0,9.0,1.0,0.0,1.0,0.0
297544,7.0,481.0,1.51952819257,33.0,0.0,41.0,2.0,0.0,0.0,1.0
84146,61.0,636.0,1.64299539329,15.0,0.0,37.0,1.0,0.0,2.0,7.0
11020,5.0,470.0,1.13596577653,12.0,0.0,25.0,1.0,0.0,1.0,0.0
44847,3.0,927.0,2.47183583597,69.0,0.0,44.0,7.0,0.0,0.0,2.0
332416,0.0,3.0,0.00553505535055,0.0,0.0,0.0,0.0,0.0,0.0,0.0
332411,1.0,24.0,0.116714614499,0.0,0.0,1.0,0.0,0.0,0.0,0.0
332410,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
332412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
141414,1.0,89.0,0.276143447348,0.0,0.0,5.0,1.0,0.0,0.0,0.0
12267,22.0,1570.0,3.02235445687,83.0,0.0,46.0,6.0,0.0,1.0,1.0
36745,0.0,34.0,0.0878627708764,1.0,4.0,0.0,0.0,0.0,0.0,0.0
81959,21.0,333.0,0.862237197258,6.0,0.0,11.0,1.0,0.0,0.0,0.0
14111,1.0,490.0,2.00172699299,10.0,114.0,0.0,2.0,0.0,0.0,0.0
14114,13.0,231.0,1.23057385715,79.0,0.0,9.0,2.0,0.0,3.0,0.0
91822,15.0,252.0,1.349850591,23.0,0.0,35.0,0.0,0.0,0.0,0.0
71647,3.0,73.0,0.29369758006,20.0,0.0,5.0,2.0,0.0,0.0,0.0
19471,3.0,737.0,1.39186841698,39.0,0.0,23.0,2.0,0.0,0.0,1.0
14058,47.0,616.0,1.93744092585,3.0,0.0,9.0,2.0,0.0,2.0,6.0
69877,36.0,1230.0,3.68503899938,31.0,0.0,85.0,6.0,0.0,1.0,5.0
69090,2.0,139.0,0.473292424869,7.0,0.0,14.0,1.0,0.0,0.0,0.0
14053,27.0,1614.0,2.58522106606,40.0,0.0,42.0,4.0,0.0,5.0,0.0
69878,3.0,324.0,0.862232906709,4.0,0.0,13.0,4.0,0.0,1.0,0.0
8327,12.0,598.0,2.08264228815,33.0,0.0,19.0,7.0,0.0,1.0,3.0
131464,3.0,179.0,0.724841822102,26.0,0.0,19.0,1.0,0.0,0.0,0.0
68393,2.0,155.0,0.72028195822,18.0,0.0,15.0,1.0,0.0,2.0,0.0
316077,15.0,648.0,1.5413520109,10.0,0.0,36.0,4.0,0.0,2.0,3.0
17708,0.0,462.0,2.83971747014,6.0,141.0,0.0,1.0,0.0,0.0,0.0
107941,5.0,819.0,3.14275824966,152.0,0.0,28.0,4.0,0.0,2.0,1.0
21742,4.0,321.0,1.01484607708,19.0,0.0,18.0,2.0,0.0,0.0,1.0
107942,1.0,50.0,0.216685395242,0.0,0.0,2.0,0.0,0.0,0.0,1.0
11367,0.0,9.0,0.018759018759,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75138,21.0,1350.0,3.8330425106,38.0,0.0,84.0,6.0,0.0,1.0,1.0
74921,2.0,82.0,0.31089646379,9.0,0.0,2.0,1.0,0.0,4.0,0.0
134115,8.0,139.0,0.662719924401,5.0,0.0,6.0,0.0,0.0,6.0,0.0
130964,10.0,409.0,1.12758599252,3.0,0.0,22.0,4.0,0.0,0.0,0.0
110154,0.0,10.0,0.0356371689567,0.0,0.0,1.0,1.0,0.0,0.0,0.0
35328,2.0,24.0,0.119275720704,0.0,0.0,5.0,0.0,0.0,0.0,0.0
33404,143.0,1474.0,3.42920701252,20.0,0.0,18.0,3.0,0.0,16.0,5.0
33403,3.0,124.0,0.548498351031,81.0,0.0,6.0,3.0,0.0,1.0,0.0
29796,1.0,418.0,1.64971787726,4.0,76.0,0.0,3.0,0.0,0.0,0.0
107846,1.0,12.0,0.0290219496212,3.0,0.0,0.0,0.0,0.0,0.0,0.0
74586,0.0,10.0,0.0585516178737,0.0,4.0,0.0,0.0,0.0,0.0,0.0
33568,30.0,1419.0,2.59775117909,39.0,0.0,46.0,2.0,0.0,6.0,9.0
9002,0.0,175.0,1.04063726453,2.0,63.0,0.0,0.0,0.0,0.0,0.0
78193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
303387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27586,14.0,1313.0,2.80114779445,60.0,0.0,42.0,6.0,0.0,1.0,0.0
4759,25.0,363.0,1.52571023571,12.0,0.0,22.0,1.0,0.0,3.0,1.0
109000,21.0,638.0,1.3193622208,5.0,0.0,17.0,3.0,0.0,1.0,2.0
27421,1.0,423.0,1.37439958852,43.0,0.0,28.0,2.0,0.0,2.0,2.0
6775,3.0,471.0,1.67428745487,5.0,115.0,0.0,2.0,0.0,0.0,0.0
68659,5.0,1767.0,2.97800734859,26.0,0.0,88.0,8.0,0.0,1.0,4.0
15834,49.0,596.0,1.74808781442,17.0,0.0,18.0,2.0,0.0,4.0,6.0
332836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40036,54.0,327.0,2.16274473293,37.0,0.0,22.0,2.0,0.0,4.0,8.0
83078,0.0,264.0,0.723174084976,4.0,0.0,17.0,1.0,0.0,0.0,5.0
336915,0.0,52.0,0.0967141320145,1.0,0.0,0.0,1.0,0.0,0.0,0.0
19859,6.0,1342.0,3.24243859604,80.0,0.0,48.0,4.0,0.0,0.0,0.0
86454,23.0,782.0,2.57935744342,35.0,0.0,33.0,6.0,1.0,2.0,1.0
296522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122366,44.0,494.0,1.40700416189,21.0,0.0,17.0,2.0,0.0,4.0,6.0
18296,37.0,1175.0,2.9354620793,22.0,0.0,67.0,5.0,0.0,1.0,3.0
90802,1.0,527.0,1.05056546179,6.0,0.0,18.0,3.0,0.0,1.0,1.0
22738,15.0,910.0,1.9351004761,94.0,0.0,55.0,9.0,1.0,1.0,0.0
333044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29545,1.0,155.0,0.536504119909,2.0,24.0,0.0,0.0,0.0,0.0,0.0
29544,9.0,778.0,1.44292049301,18.0,0.0,26.0,2.0,0.0,1.0,0.0
91434,30.0,520.0,2.94488948265,21.0,0.0,72.0,8.0,0.0,0.0,2.0
66957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
320639,0.0,6.0,0.0089628681178,0.0,0.0,1.0,0.0,0.0,0.0,1.0
20339,18.0,668.0,2.07242487017,32.0,0.0,60.0,5.0,0.0,5.0,3.0
27512,0.0,14.0,0.075484134208,2.0,0.0,2.0,0.0,0.0,0.0,0.0
297165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82923,49.0,474.0,1.73861854105,15.0,0.0,46.0,8.0,2.0,2.0,3.0
115726,26.0,934.0,3.26357411194,9.0,0.0,53.0,5.0,0.0,1.0,2.0
101135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26236,0.0,18.0,0.0465408805031,1.0,4.0,0.0,0.0,0.0,0.0,0.0
1034,0.0,85.0,0.313561939807,2.0,19.0,0.0,1.0,0.0,0.0,0.0
6321,0.0,88.0,0.253197972256,1.0,0.0,2.0,0.0,0.0,0.0,0.0
111212,21.0,1352.0,2.6595810271,68.0,0.0,66.0,6.0,0.0,5.0,2.0
35174,39.0,1012.0,2.7050547132,77.0,0.0,55.0,9.0,0.0,6.0,2.0
122945,3.0,359.0,0.837652051078,21.0,0.0,22.0,1.0,0.0,3.0,1.0
13298,1.0,10.0,0.0201511335013,0.0,0.0,0.0,0.0,0.0,0.0,0.0
329842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30395,4.0,310.0,0.884841441519,7.0,0.0,13.0,4.0,0.0,0.0,0.0
36096,4.0,704.0,2.52712350276,86.0,0.0,34.0,6.0,4.0,1.0,2.0
141451,0.0,55.0,0.135614212393,1.0,0.0,2.0,0.0,0.0,1.0,0.0
42248,2.0,56.0,0.165046180647,0.0,0.0,3.0,0.0,0.0,0.0,0.0
4835,6.0,421.0,1.45966585036,29.0,0.0,43.0,4.0,0.0,1.0,0.0
4522,9.0,511.0,0.858291763765,0.0,0.0,10.0,2.0,0.0,2.0,2.0
123167,2.0,252.0,0.567688545008,14.0,0.0,10.0,0.0,0.0,0.0,0.0
38128,29.0,1636.0,3.08172775337,39.0,0.0,51.0,4.0,0.0,1.0,7.0
316858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
141510,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
141512,25.0,128.0,0.849801651157,8.0,0.0,12.0,1.0,0.0,0.0,2.0
288795,7.0,384.0,0.806245854801,27.0,0.0,12.0,3.0,0.0,0.0,0.0
300299,39.0,428.0,1.33026230712,4.0,0.0,16.0,3.0,0.0,5.0,1.0
23736,17.0,206.0,0.483680637687,3.0,0.0,0.0,1.0,0.0,3.0,1.0
13797,0.0,29.0,0.120347082495,0.0,5.0,0.0,1.0,0.0,0.0,0.0
13796,41.0,405.0,1.23695924741,21.0,0.0,36.0,1.0,0.0,10.0,2.0
13798,6.0,214.0,0.811586233357,45.0,0.0,12.0,2.0,0.0,3.0,1.0
66741,26.0,893.0,2.62788904012,79.0,0.0,76.0,3.0,0.0,1.0,0.0
14013,0.0,5.0,0.0160158460668,1.0,0.0,0.0,0.0,0.0,0.0,0.0
323442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74606,1.0,75.0,0.249569397987,8.0,0.0,4.0,0.0,0.0,0.0,0.0
254550,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101859,15.0,883.0,1.90780510035,17.0,0.0,44.0,2.0,0.0,0.0,0.0
8409,1.0,5.0,0.0343347639485,2.0,0.0,0.0,0.0,0.0,0.0,0.0
93647,8.0,234.0,0.748621974122,40.0,0.0,9.0,1.0,0.0,6.0,3.0
13814,5.0,89.0,0.238778250001,1.0,0.0,3.0,0.0,0.0,0.0,1.0
75177,4.0,241.0,0.781249377992,11.0,0.0,21.0,2.0,0.0,1.0,0.0
85070,5.0,1047.0,2.85191298895,67.0,0.0,73.0,8.0,0.0,4.0,0.0
91267,10.0,320.0,0.690656142329,8.0,0.0,15.0,3.0,1.0,4.0,2.0
90983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23072,13.0,1501.0,3.41144374574,57.0,0.0,90.0,5.0,0.0,0.0,2.0
42147,48.0,557.0,2.83018512725,7.0,0.0,51.0,5.0,0.0,2.0,6.0
84796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44687,3.0,434.0,1.96362265168,55.0,0.0,46.0,4.0,0.0,0.0,2.0
25604,0.0,766.0,1.86964037888,6.0,78.0,0.0,0.0,0.0,0.0,0.0
41065,1.0,207.0,0.465649116554,3.0,0.0,22.0,1.0,0.0,0.0,1.0
69945,12.0,930.0,3.11966181833,27.0,0.0,83.0,7.0,0.0,0.0,3.0
14085,16.0,821.0,2.68948636374,21.0,0.0,72.0,5.0,0.0,0.0,0.0
131519,51.0,1072.0,2.72745628079,14.0,0.0,52.0,4.0,0.0,18.0,7.0
141469,0.0,58.0,0.251654933917,17.0,0.0,7.0,1.0,0.0,1.0,0.0
93160,20.0,529.0,1.62922941207,5.0,0.0,15.0,3.0,0.0,3.0,5.0
5835,27.0,937.0,3.21152783627,18.0,0.0,42.0,0.0,0.0,2.0,3.0
67491,21.0,201.0,0.764348322524,7.0,0.0,14.0,1.0,0.0,1.0,3.0
9298,17.0,1319.0,3.58722335627,115.0,0.0,62.0,4.0,1.0,0.0,1.0
90278,4.0,77.0,0.246205243154,4.0,0.0,2.0,1.0,0.0,0.0,0.0
20973,0.0,553.0,2.22295724901,15.0,117.0,3.0,1.0,0.0,0.0,0.0
83456,11.0,500.0,1.95050050232,57.0,0.0,25.0,4.0,2.0,0.0,0.0
83455,19.0,375.0,1.66796801695,11.0,0.0,47.0,4.0,0.0,0.0,0.0
67327,0.0,448.0,1.0503135639,27.0,0.0,22.0,2.0,0.0,0.0,0.0
18310,1.0,295.0,1.41923774807,6.0,74.0,0.0,0.0,0.0,0.0,0.0
71174,30.0,1830.0,3.4820234172,27.0,0.0,84.0,5.0,2.0,1.0,6.0
280770,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
145940,21.0,92.0,0.592798606714,5.0,0.0,16.0,2.0,0.0,1.0,1.0
327852,0.0,8.0,0.0123481369131,0.0,0.0,1.0,0.0,0.0,0.0,0.0
33930,2.0,560.0,1.8072540605,58.0,0.0,28.0,4.0,0.0,3.0,0.0
19545,2.0,354.0,2.15033063242,11.0,113.0,2.0,1.0,0.0,0.0,0.0
27550,14.0,306.0,0.800298410605,20.0,0.0,12.0,3.0,0.0,0.0,1.0
14268,3.0,214.0,0.746928115709,7.0,0.0,13.0,4.0,0.0,0.0,0.0
22079,23.0,756.0,2.77860531162,45.0,0.0,42.0,8.0,0.0,2.0,1.0
15764,15.0,774.0,4.04284287202,64.0,0.0,70.0,5.0,0.0,1.0,1.0
26820,20.0,813.0,1.54985147722,7.0,0.0,21.0,3.0,0.0,1.0,4.0
14260,78.0,635.0,1.66850840848,7.0,0.0,18.0,4.0,1.0,20.0,3.0
303379,3.0,146.0,0.768118680378,9.0,0.0,20.0,1.0,0.0,0.0,1.0
29463,52.0,649.0,1.59778947496,1.0,0.0,19.0,3.0,0.0,8.0,2.0
136824,28.0,785.0,1.47528692117,4.0,0.0,19.0,1.0,0.0,3.0,3.0
29299,1.0,36.0,0.136912109595,3.0,0.0,3.0,0.0,0.0,1.0,0.0
323564,3.0,11.0,0.0510143194939,0.0,0.0,2.0,0.0,0.0,0.0,0.0
44031,18.0,503.0,2.05032400209,42.0,0.0,63.0,8.0,0.0,0.0,0.0
312584,0.0,13.0,0.0453920220083,0.0,1.0,0.0,0.0,0.0,0.0,0.0
37204,1.0,968.0,2.12336261116,75.0,0.0,30.0,2.0,0.0,1.0,0.0
8148,1.0,455.0,1.45852068629,59.0,0.0,21.0,3.0,0.0,2.0,0.0
8222,12.0,1066.0,2.9956073452,27.0,0.0,63.0,4.0,0.0,2.0,3.0
260289,26.0,236.0,0.835271627,3.0,0.0,22.0,2.0,0.0,0.0,1.0
67300,0.0,98.0,0.59003749686,1.0,18.0,0.0,0.0,0.0,0.0,0.0
24827,31.0,1320.0,3.64150715791,34.0,0.0,58.0,1.0,0.0,4.0,3.0
23446,3.0,51.0,0.308341843995,6.0,0.0,3.0,3.0,0.0,0.0,0.0
111141,10.0,164.0,0.810303877303,25.0,0.0,10.0,3.0,1.0,4.0,1.0
4567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
332326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
332325,0.0,6.0,0.00909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0
331515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116317,14.0,725.0,1.71928571686,14.0,0.0,17.0,4.0,0.0,1.0,0.0
259134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11104,0.0,90.0,0.27721387468,4.0,0.0,5.0,3.0,0.0,0.0,0.0
101550,1.0,184.0,0.365984100494,8.0,0.0,3.0,3.0,0.0,0.0,0.0
331923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
296870,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43105,20.0,955.0,4.10134365688,62.0,0.0,89.0,7.0,0.0,0.0,1.0
83532,38.0,428.0,1.51236054268,46.0,0.0,22.0,3.0,0.0,29.0,7.0
105797,40.0,312.0,1.05162974817,0.0,0.0,12.0,0.0,0.0,0.0,0.0
91909,47.0,629.0,1.70708783838,10.0,0.0,19.0,2.0,0.0,14.0,6.0
42915,6.0,160.0,0.482538176109,5.0,0.0,15.0,0.0,0.0,0.0,1.0
31402,8.0,157.0,0.478547506759,1.0,0.0,8.0,1.0,0.0,3.0,0.0
338497,0.0,12.0,0.019257221458,0.0,0.0,0.0,0.0,0.0,0.0,0.0
338496,1.0,40.0,0.0935350756534,0.0,0.0,6.0,0.0,0.0,1.0,0.0
338495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95408,8.0,825.0,1.89714392958,98.0,0.0,39.0,3.0,2.0,1.0,0.0
92729,1.0,85.0,0.191357940854,4.0,0.0,5.0,2.0,0.0,0.0,1.0
336237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
336236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89401,19.0,2055.0,3.49869948643,33.0,0.0,77.0,5.0,2.0,2.0,2.0
338499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
