Player_id, Date, won_contest, accurate_pass, touch_factor, aerial_won, saves, tackles, yellow_card, red_card, goal_factor, assist_factor, shot_factor, cross_factor, tackle_factor, Position, Rating
123481,08/26/2017,0.0,40.0,0.0767045454545,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.166666666667,0.05,0.0625,3.0,0.134675468651
123481,09/23/2017,3.0,64.0,0.125,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0714285714286,0.05,0.222222222222,3.0,0.11854728144
123481,08/12/2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0540895714286
123481,10/15/2017,6.0,53.0,0.110256410256,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.166666666667,0.05,0.272727272727,3.0,0.127031246923
123481,08/19/2017,0.0,45.0,0.0841379310345,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.05,0.2,3.0,0.130348348407
123481,09/16/2017,3.0,65.0,0.135908440629,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.153846153846,0.05,0.333333333333,3.0,0.266416789763
123481,09/09/2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.00440357142857
93577,12/13/2016,0.0,1.0,0.0157480314961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.00557002198284
93577,08/13/2016,3.0,20.0,0.0662358642973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.111111111111,0.05,0.0,4.0,0.065293048814
93577,08/20/2016,0.0,2.0,0.00853242320819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0583868435834
93577,05/21/2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.00440357142857
